9517714,LGB,JFK,B6,286,9517714,B6,286,0,1345593600,1345672800,1345676760,1345672800,1345694400,1345593600,1345647600,1345651560,1345647600,1345680000,,1,,,LGB,LAS,LGB,LAS,LGB,NYC,US,US,US,US,OFF,EST,D,D,J,320,1,1,0,0,0
9517715,LAS,JFK,B6,286,9517715,B6,286,0,1345593600,1345679940,1345697460,1345679940,1345697460,1345593600,1345654740,1345683060,1345654740,1345683060,1,5,,,LAS,JFK,LAS,NYC,LAS,NYC,US,US,US,US,SCH,SCH,D,D,J,320,0,1,0,0,0
9643985,FLL,LGA,B6,374,9643985,B6,374,0,1346025600,1346066400,1346076480,1346066400,1346076480,1346025600,1346052000,1346062080,1346052000,1346062080,3,B,,,FLL,LGA,FLL,NYC,FLL,NYC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9533571,TPA,HPN,B6,558,9533571,B6,558,0,1345939200,1345997400,1346007600,1345997400,1346007600,1345939200,1345983000,1345993200,1345983000,1345993200,,,,,TPA,HPN,TPA,HPN,TPA,HPN,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9533570,TPA,HPN,B6,558,9533570,B6,558,0,1345852800,1345911000,1345921200,1345911000,1345921200,1345852800,1345896600,1345906800,1345896600,1345906800,,,,,TPA,HPN,TPA,HPN,TPA,HPN,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9582506,PDX,LGB,B6,1425,9582506,B6,1425,0,1346112000,1346119620,1346128200,1346119620,1346128200,1346025600,1346094420,1346103000,1346094420,1346103000,,,,,PDX,LGB,PDX,LGB,PDX,LGB,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9582505,PDX,LGB,B6,1425,9582505,B6,1425,0,1346025600,1346033220,1346041800,1346033220,1346041800,1345939200,1346008020,1346016600,1346008020,1346016600,,,,,PDX,LGB,PDX,LGB,PDX,LGB,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9504749,JFK,SLC,B6,87,9504749,B6,87,0,1346025600,1346028300,1346047080,1346028300,1346047080,1345939200,1346013900,1346025480,1346013900,1346025480,5,1,,,JFK,SLC,NYC,SLC,NYC,SLC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9582504,PDX,LGB,B6,1425,9582504,B6,1425,0,1345939200,1345946820,1345955400,1345946820,1345955400,1345852800,1345921620,1345930200,1345921620,1345930200,,,,,PDX,LGB,PDX,LGB,PDX,LGB,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9504748,JFK,SLC,B6,87,9504748,B6,87,0,1345939200,1345941900,1345960680,1345941900,1345960680,1345852800,1345927500,1345939080,1345927500,1345939080,5,1,,,JFK,SLC,NYC,SLC,NYC,SLC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9506993,JFK,MSY,B6,117,9506993,B6,117,0,1346025600,1346064300,1346075160,1346064300,1346075160,1346025600,1346049900,1346057160,1346049900,1346057160,5,,,,JFK,MSY,NYC,MSY,NYC,MSY,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9506992,JFK,MSY,B6,117,9506992,B6,117,0,1345939200,1345977900,1345988760,1345977900,1345988760,1345939200,1345963500,1345970760,1345963500,1345970760,5,,,,JFK,MSY,NYC,MSY,NYC,MSY,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9583267,SFO,LGB,B6,1437,9583267,B6,1437,0,1345939200,1345998000,1346002860,1345998000,1346002860,1345939200,1345972800,1345977660,1345972800,1345977660,I,,,,SFO,LGB,SFO,LGB,SFO,LGB,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9583268,SFO,LGB,B6,1437,9583268,B6,1437,0,1346025600,1346084400,1346089260,1346084400,1346089260,1346025600,1346059200,1346064060,1346059200,1346064060,I,,,,SFO,LGB,SFO,LGB,SFO,LGB,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9577622,PIT,BOS,B6,1290,9577622,B6,1290,0,1345852800,1345913400,1345918860,1345913400,1345918860,1345852800,1345899000,1345904460,1345899000,1345904460,,C,,,PIT,BOS,PIT,BOS,PIT,BOS,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9577623,PIT,BOS,B6,1290,9577623,B6,1290,0,1345939200,1345999800,1346005260,1345999800,1346005260,1345939200,1345985400,1345990860,1345985400,1345990860,,C,,,PIT,BOS,PIT,BOS,PIT,BOS,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9506174,BUF,JFK,B6,103,9506174,B6,103,0,1346025600,1346076300,1346080740,1346076300,1346080740,1346025600,1346061900,1346066340,1346061900,1346066340,,5,,,BUF,JFK,BUF,NYC,BUF,NYC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9506173,BUF,JFK,B6,103,9506173,B6,103,0,1345939200,1345989900,1345994340,1345989900,1345994340,1345939200,1345975500,1345979940,1345975500,1345979940,,5,,,BUF,JFK,BUF,NYC,BUF,NYC,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9501491,BTV,JFK,B6,51,9501491,B6,51,0,1345852800,1345908600,1345913100,1345908600,1345913100,1345852800,1345894200,1345898700,1345894200,1345898700,,5,,,BTV,JFK,BTV,NYC,BTV,NYC,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9577624,PIT,BOS,B6,1290,9577624,B6,1290,0,1346025600,1346086200,1346091660,1346086200,1346091660,1346025600,1346071800,1346077260,1346071800,1346077260,,C,,,PIT,BOS,PIT,BOS,PIT,BOS,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
9526652,PBI,BOS,B6,424,9526652,B6,424,0,1345939200,1346001000,1346011920,1346001000,1346011920,1345939200,1345986600,1345997520,1345986600,1345997520,,C,,,PBI,BOS,PBI,BOS,PBI,BOS,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9526651,PBI,BOS,B6,424,9526651,B6,424,0,1345852800,1345914600,1345925520,1345914600,1345925520,1345852800,1345900200,1345911120,1345900200,1345911120,,C,,,PBI,BOS,PBI,BOS,PBI,BOS,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9526653,PBI,BOS,B6,424,9526653,B6,424,0,1346025600,1346087400,1346098320,1346087400,1346098320,1346025600,1346073000,1346083920,1346073000,1346083920,,C,,,PBI,BOS,PBI,BOS,PBI,BOS,US,US,US,US,SCH,SCH,D,D,J,320,1,1,2,0,0
9494195,FLL,KIN,B6,1673,9494195,B6,1673,0,1345939200,1345978800,1345984980,1345978800,1345984980,1345939200,1345964400,1345966980,1345964400,1345966980,3,,,,FLL,KIN,FLL,KIN,FLL,KIN,US,JM,US,JM,SCH,SCH,I,I,J,320,1,1,2,0,0
9695322,BOS,IAD,B6,1249,9695322,B6,1249,0,1345939200,1345977900,1345983780,1345977900,1345983780,1345939200,1345963500,1345969380,1345963500,1345969380,C,,,,BOS,IAD,BOS,WAS,BOS,WAS,US,US,US,US,SCH,SCH,D,D,J,E90,1,1,2,0,0
