9541571,Y,2,23,23,21,0
9541696,Y,2,9,9,6,0
9541697,Y,2,24,24,19,0
9541698,Y,2,7,7,5,0
9541823,Y,2,25,25,23,0
9541824,Y,2,11,11,8,0
9541825,Y,2,13,13,9,0
9541951,Y,2,27,27,25,0
9541952,Y,2,16,16,4,0
9542077,Y,2,12,12,9,0
9542078,Y,2,25,25,21,0
9542079,Y,2,11,11,10,0
9542205,Y,2,14,14,10,0
9542206,Y,2,8,8,5,0
9542391,Y,2,55,55,52,0
9542392,Y,2,52,52,47,0
9542393,Y,2,76,76,74,0
9542496,Y,2,64,64,62,0
9542497,Y,2,34,34,27,0
9542498,Y,2,32,32,30,0
9542623,Y,2,44,44,42,0
9542624,Y,2,41,41,34,0
9542625,Y,2,55,55,53,0
9542751,Y,2,102,102,99,0
9542752,Y,2,92,92,86,0
9542855,Y,2,59,59,55,0
9542856,Y,2,54,54,49,0
9542857,Y,2,52,52,50,0
9542982,Y,2,20,20,19,0
9542983,Y,2,11,11,6,0
9542984,Y,2,10,10,6,0
9543110,Y,2,48,48,46,0
9543111,Y,2,36,36,29,0
9543236,Y,2,36,36,33,0
9543237,Y,2,45,45,43,0
9543238,Y,2,32,32,30,0
9543364,Y,2,41,41,39,0
9543365,Y,2,28,28,23,0
9543491,Y,2,60,60,54,0
9543492,Y,2,45,45,37,0
9543617,Y,2,38,38,33,0
9543618,Y,2,37,37,33,0
9543619,Y,2,20,20,18,0
9543688,Y,2,18,18,13,0
9543689,Y,2,20,20,18,0
9543757,Y,2,32,32,27,0
9543758,Y,2,6,6,4,0
9543883,Y,2,6,6,4,0
9543884,Y,2,10,10,8,0
9544009,Y,2,38,38,32,0
9544010,Y,2,41,41,40,0
9544136,Y,2,21,21,19,0
9544137,Y,2,17,17,13,0
9544256,Y,2,37,37,31,0
9544257,Y,2,59,59,56,0
9544258,Y,2,28,28,26,0
9544377,Y,2,26,26,20,0
9544378,Y,2,15,15,9,0
9544505,Y,2,15,15,3,0
9544631,Y,2,106,106,100,0
9544632,Y,2,106,106,100,0
9544758,Y,2,5,5,4,0
9544759,Y,2,10,10,4,0
9544885,Y,2,102,102,100,0
9544886,Y,2,7,7,1,0
9545011,Y,2,94,94,91,0
9545012,Y,2,12,12,9,0
9545013,Y,2,14,14,11,0
9545139,Y,2,12,12,7,0
9545140,Y,2,5,5,2,0
9545265,Y,2,13,13,10,0
9545266,Y,2,18,18,11,0
9545267,Y,2,20,20,17,0
9545393,Y,2,24,24,19,0
9545394,Y,2,8,8,5,0
9545512,Y,2,104,104,100,0
9545513,Y,2,107,107,100,0
9545514,Y,2,101,101,100,0
9545633,Y,2,25,25,20,0
9545634,Y,2,19,19,16,0
9545752,Y,2,31,31,25,0
9545753,Y,2,11,11,11,0
9545754,Y,2,11,11,10,0
9545875,Y,2,18,18,17,0
9545876,Y,2,17,17,15,0
9546596,Y,2,5,5,0,0
9546597,Y,2,20,20,18,0
9546671,Y,2,19,19,17,0
9546672,Y,2,4,4,1,0
9546798,Y,2,17,17,12,0
9546799,Y,2,9,9,8,0
9546902,Y,2,11,11,8,0
9546903,Y,2,11,11,10,0
9547063,Y,2,12,12,8,0
9547064,Y,2,15,15,14,0
9547233,Y,2,3,3,1,0
9547234,Y,2,6,6,3,0
9547248,Y,2,24,24,21,0
9547420,Y,2,10,10,9,0
9547421,Y,2,10,10,6,0
9547422,Y,2,12,12,11,0
9547496,Y,2,4,4,1,0
9547497,Y,2,3,3,0,0
9547623,Y,2,5,5,2,0
9547624,Y,2,21,21,14,0
9547625,Y,2,9,9,6,0
9547750,Y,2,157,157,150,0
9547751,Y,2,154,154,150,0
9547752,Y,2,49,49,48,0
9547877,Y,2,13,13,9,0
9547878,Y,2,20,20,16,0
9547879,Y,2,7,7,5,0
9548004,Y,2,12,12,10,0
9548005,Y,2,7,7,5,0
9548081,Y,2,14,14,8,0
9548082,Y,2,10,10,3,0
9548185,Y,2,45,45,40,0
9548186,Y,2,24,24,20,0
9548313,Y,2,9,9,7,0
9548314,Y,2,7,7,2,0
9548440,Y,2,16,16,11,0
9548441,Y,2,36,36,24,0
9548567,Y,2,38,38,32,0
9548568,Y,2,24,24,20,0
9548693,Y,2,41,41,32,0
9548694,Y,2,21,21,17,0
9548695,Y,2,18,18,16,0
9548776,Y,2,38,38,37,0
9548777,Y,2,27,27,23,0
9548858,Y,2,43,43,39,0
9548859,Y,2,26,26,19,0
9548984,Y,2,88,88,85,0
9548985,Y,2,32,32,27,0
9548986,Y,2,13,13,11,0
9549111,Y,2,31,31,23,0
9549112,Y,2,17,17,16,0
9549113,Y,2,15,15,14,0
9549239,Y,2,10,10,5,0
9549240,Y,2,11,11,7,0
9549366,Y,2,20,20,14,0
9549367,Y,2,34,34,23,0
9549492,Y,2,5,5,3,0
9549493,Y,2,4,4,2,0
9549619,Y,2,22,22,19,0
9549620,Y,2,37,37,32,0
9549745,Y,2,17,17,13,0
9549746,Y,2,18,18,14,0
9549747,Y,2,19,19,17,0
9549931,Y,2,15,15,13,0
9549932,Y,2,31,31,27,0
9549933,Y,2,26,26,24,0
9550059,Y,2,12,12,9,0
9550060,Y,2,8,8,6,0
9550442,Y,2,26,26,25,0
9550443,Y,2,16,16,8,0
9550569,Y,2,16,16,9,0
9550570,Y,2,59,59,56,0
9550695,Y,2,20,20,16,0
9550696,Y,2,22,22,22,0
9550697,Y,2,31,31,29,0
9550951,Y,2,15,15,14,0
9551076,Y,2,41,41,34,0
9551077,Y,2,23,23,18,0
9551078,Y,2,52,52,47,0
9551382,Y,2,117,117,114,0
9551383,Y,2,45,45,44,0
9551384,Y,2,25,25,24,0
9551497,Y,2,43,43,40,0
9551498,Y,2,39,39,38,0
9551499,Y,2,35,35,33,0
9551625,Y,2,156,156,150,0
9551626,Y,2,127,127,116,0
9551751,Y,2,157,157,150,0
9551752,Y,2,120,120,116,0
9551753,Y,2,118,118,117,0
9551917,Y,2,44,44,38,0
9551918,Y,2,32,32,29,0
9551919,Y,2,55,55,54,0
9552167,Y,2,12,12,6,0
9552168,Y,2,12,12,4,0
9552293,Y,2,20,20,19,0
9552294,Y,2,11,11,5,0
9552295,Y,2,10,10,7,0
9552627,Y,2,48,48,46,0
9552731,Y,2,72,72,65,0
9552732,Y,2,44,44,39,0
9552830,Y,2,68,68,66,0
9552831,Y,2,105,105,101,0
9552832,Y,2,64,64,63,0
9552954,Y,2,159,159,150,0
9552955,Y,2,86,86,84,0
9552956,Y,2,89,89,87,0
9553081,Y,2,70,70,69,0
9553082,Y,2,41,41,38,0
9553212,Y,2,126,126,124,0
9553213,Y,2,41,41,37,0
9553214,Y,2,16,16,14,0
9553343,Y,2,32,32,29,0
9553344,Y,2,34,34,32,0
9553345,Y,2,29,29,27,0
9553485,Y,2,20,20,17,0
9553486,Y,2,16,16,7,0
9553625,Y,2,152,152,150,0
9553626,Y,2,152,152,150,0
9553627,Y,2,42,42,40,0
9553753,Y,2,20,20,19,0
9553754,Y,2,15,15,8,0
9553879,Y,2,48,48,45,0
9553880,Y,2,44,44,41,0
9553881,Y,2,14,14,12,0
9554136,Y,2,39,39,36,0
9554137,Y,2,42,42,33,0
9554262,Y,2,58,58,55,0
9554263,Y,2,57,57,49,0
9554264,Y,2,52,52,50,0
9554411,Y,2,12,12,8,0
9554412,Y,2,2,2,0,0
9554537,Y,2,32,32,28,0
9554538,Y,2,34,34,30,0
9554539,Y,2,31,31,28,0
9554665,Y,2,31,31,24,0
9554666,Y,2,11,11,4,0
9554791,Y,2,51,51,48,0
9554792,Y,2,52,52,49,0
9554793,Y,2,38,38,36,0
9554911,Y,2,7,7,3,0
9554912,Y,2,2,2,0,0
9555030,Y,2,32,32,29,0
9555031,Y,2,26,26,23,0
9555156,Y,2,3,3,0,0
9555157,Y,2,2,2,0,0
9555282,Y,2,32,32,28,0
9555283,Y,2,28,28,22,0
9555284,Y,2,25,25,23,0
9555401,Y,2,22,22,15,0
9555402,Y,2,12,12,3,0
9555518,Y,2,40,40,34,0
9555519,Y,2,34,34,33,0
9555643,Y,2,150,150,148,0
9555644,Y,2,5,5,3,0
9555645,Y,2,3,3,2,0
9555720,Y,2,32,32,30,0
9555721,Y,2,48,48,43,0
9555803,Y,2,5,5,2,0
9555804,Y,2,2,2,0,0
9555885,Y,2,10,10,6,0
9555886,Y,2,13,13,1,0
9555960,Y,2,7,7,5,0
9555961,Y,2,3,3,1,0
9556036,Y,2,47,47,45,0
9556037,Y,2,64,64,62,0
9556163,Y,2,135,135,131,0
9556164,Y,2,24,24,22,0
9556165,Y,2,31,31,29,0
9556290,Y,2,40,40,37,0
9556291,Y,2,73,73,71,0
9556292,Y,2,84,84,82,0
9556418,Y,2,20,20,18,0
9556419,Y,2,21,21,16,0
9556544,Y,2,58,58,54,0
9556545,Y,2,54,54,52,0
9556546,Y,2,58,58,56,0
9556672,Y,2,7,7,3,0
9556673,Y,2,17,17,8,0
9556798,Y,2,51,51,49,0
9556799,Y,2,50,50,45,0
9556800,Y,2,48,48,45,0
9556895,Y,2,153,153,145,0
9556896,Y,2,17,17,8,0
9556897,Y,2,2,2,1,0
9556992,Y,2,53,53,49,0
9556993,Y,2,49,49,37,0
9557068,Y,2,8,8,6,0
9557069,Y,2,9,9,6,0
9557195,Y,2,47,47,45,0
9557196,Y,2,74,74,71,0
9557270,Y,2,3,3,3,0
9557271,Y,2,8,8,5,0
9557350,Y,2,44,44,39,0
9557351,Y,2,69,69,63,0
9557476,Y,2,15,15,11,0
9557477,Y,2,12,12,9,0
9557603,Y,2,35,35,30,0
9557604,Y,2,20,20,15,0
9557730,Y,2,20,20,17,0
9557731,Y,2,8,8,5,0
9557856,Y,2,45,45,44,0
9557857,Y,2,62,62,55,0
9557858,Y,2,40,40,38,0
9557876,Y,2,134,134,132,0
9557887,Y,2,9,9,7,0
9558023,Y,2,45,45,39,0
9558024,Y,2,27,27,18,0
9558149,Y,2,35,35,35,0
9558150,Y,2,35,35,29,0
9558151,Y,2,12,12,9,0
9558225,Y,2,156,156,148,0
9558226,Y,2,13,13,6,0
9558227,Y,2,3,3,0,0
9558301,Y,2,23,23,22,0
9558302,Y,2,23,23,20,0
9558303,Y,2,21,21,19,0
9558381,Y,2,89,89,86,0
9558501,Y,2,52,52,47,0
9558502,Y,2,54,54,50,0
9558627,Y,2,38,38,38,0
9558628,Y,2,21,21,17,0
9558629,Y,2,28,28,25,0
9558764,Y,2,80,80,78,0
9558765,Y,2,55,55,48,0
9558766,Y,2,35,35,32,0
9558891,Y,2,38,38,31,0
9558892,Y,2,29,29,27,0
9558893,Y,2,34,34,33,0
9558948,Y,2,148,148,145,0
9558949,Y,2,41,41,39,0
9558950,Y,2,26,26,24,0
9559005,Y,2,29,29,27,0
9559006,Y,2,37,37,30,0
9559007,Y,2,25,25,19,0
9559133,Y,2,31,31,30,0
9559134,Y,2,35,35,26,0
9559259,Y,2,64,64,59,0
9559260,Y,2,23,23,19,0
9559261,Y,2,48,48,46,0
9559348,Y,2,139,139,137,0
9559349,Y,2,20,20,19,0
9559350,Y,2,3,3,2,0
9559437,Y,2,28,28,26,0
9559438,Y,2,37,37,35,0
9559439,Y,2,32,32,30,0
9559521,Y,2,56,56,52,0
9559522,Y,2,44,44,40,0
9559603,Y,2,56,56,54,0
9559604,Y,2,26,26,21,0
9559605,Y,2,19,19,18,0
9559697,Y,2,38,38,33,0
9559698,Y,2,48,48,43,0
9559814,Y,2,31,31,28,0
9560043,Y,2,27,27,24,0
9560044,Y,2,53,53,45,0
9560045,Y,2,34,34,26,0
9560046,Y,2,57,57,49,0
9560179,Y,2,56,56,56,0
9560180,Y,2,32,32,30,0
9560181,Y,2,70,70,69,0
9560311,Y,2,10,10,7,0
9560312,Y,2,9,9,7,0
9560444,Y,2,47,47,43,0
9560445,Y,2,38,38,36,0
9560523,Y,2,62,62,59,0
9560816,Y,2,15,15,13,0
9560817,Y,2,12,12,10,0
9560942,Y,2,18,18,14,0
9560943,Y,2,27,27,23,0
9560944,Y,2,20,20,12,0
9561019,Y,2,16,16,12,0
9561020,Y,2,35,35,24,0
9561094,Y,2,16,16,13,0
9561095,Y,2,14,14,10,0
9561221,Y,2,90,90,87,0
9561222,Y,2,25,25,19,0
9561223,Y,2,18,18,16,0
9561348,Y,2,10,10,7,0
9561349,Y,2,11,11,7,0
9561350,Y,2,13,13,11,0
9561476,Y,2,101,101,100,0
9561477,Y,2,14,14,11,0
9561603,Y,2,36,36,31,0
9561604,Y,2,20,20,8,0
9561856,Y,2,12,12,9,0
9561857,Y,2,38,38,36,0
9561858,Y,2,10,10,8,0
9561984,Y,2,34,34,30,0
9561985,Y,2,4,4,2,0
9562110,Y,2,64,64,61,0
9562111,Y,2,104,104,100,0
9562112,Y,2,102,102,100,0
9562520,Y,2,52,52,50,0
9562521,Y,2,46,46,38,0
9562647,Y,2,12,12,5,0
9562648,Y,2,16,16,14,0
9562774,Y,2,153,153,150,0
9562775,Y,2,152,152,150,0
9562849,Y,2,38,38,33,0
9562850,Y,2,19,19,18,0
9562977,Y,2,91,91,85,0
9562978,Y,2,21,21,19,0
9563104,Y,2,61,61,58,0
9563105,Y,2,56,56,53,0
9563231,Y,2,31,31,28,0
9563232,Y,2,42,42,39,0
9563357,Y,2,56,56,54,0
9563358,Y,2,43,43,37,0
9563359,Y,2,65,65,62,0
9563485,Y,2,101,101,98,0
9563486,Y,2,80,80,75,0
9563611,Y,2,67,67,65,0
9563612,Y,2,24,24,19,0
9563613,Y,2,23,23,21,0
9563738,Y,2,16,16,13,0
9563739,Y,2,14,14,11,0
9563740,Y,2,6,6,4,0
9563865,Y,2,43,43,40,0
9563866,Y,2,25,25,22,0
9563867,Y,2,39,39,38,0
9563941,Y,2,11,11,8,0
9563942,Y,2,13,13,10,0
9564069,Y,2,44,44,38,0
9564070,Y,2,66,66,65,0
9564196,Y,2,45,45,36,0
9564197,Y,2,24,24,16,0
9564322,Y,2,10,10,8,0
9564323,Y,2,67,67,63,0
9564324,Y,2,10,10,7,0
9564450,Y,2,30,30,24,0
9564451,Y,2,16,16,7,0
9564579,Y,2,136,136,134,0
9564580,Y,2,8,8,5,0
9564705,Y,2,153,153,150,0
9564706,Y,2,153,153,150,0
9564707,Y,2,73,73,71,0
9564833,Y,2,25,25,22,0
9564834,Y,2,14,14,12,0
9564961,Y,2,27,27,26,0
9564962,Y,2,20,20,19,0
9564963,Y,2,11,11,9,0
9565094,Y,2,83,83,80,0
9565095,Y,2,89,89,87,0
9565096,Y,2,22,22,20,0
9565221,Y,2,10,10,6,0
9565222,Y,2,4,4,2,0
9565348,Y,2,6,6,3,0
9565349,Y,2,6,6,2,0
9565350,Y,2,5,5,3,0
9565517,Y,2,105,105,100,0
9565518,Y,2,102,102,100,0
9565695,Y,2,155,155,150,0
9565696,Y,2,157,157,150,0
9565821,Y,2,9,9,6,0
9565822,Y,2,21,21,19,0
9565823,Y,2,21,21,15,0
9565950,Y,2,32,32,30,0
9566202,Y,2,138,138,136,0
9566203,Y,2,24,24,19,0
9566204,Y,2,39,39,37,0
9566330,Y,2,32,32,31,0
9566331,Y,2,11,11,10,0
9566449,Y,2,15,15,11,0
9566450,Y,2,24,24,21,0
9566577,Y,2,20,20,16,0
9566578,Y,2,26,26,25,0
9566704,Y,2,9,9,6,0
9566705,Y,2,19,19,15,0
9567100,Y,2,15,15,10,0
9567101,Y,2,14,14,11,0
9567226,Y,2,57,57,54,0
9567227,Y,2,15,15,13,0
9567228,Y,2,21,21,18,0
9567481,Y,2,10,10,6,0
9567482,Y,2,14,14,7,0
9567607,Y,2,8,8,7,0
9567608,Y,2,18,18,15,0
9567609,Y,2,13,13,11,0
9567734,Y,2,16,16,13,0
9567735,Y,2,21,21,10,0
9567861,Y,2,106,106,100,0
9567862,Y,2,16,16,14,0
9567863,Y,2,39,39,36,0
9567989,Y,2,38,38,33,0
9567990,Y,2,25,25,14,0
9568116,Y,2,22,22,17,0
9568117,Y,2,15,15,13,0
9568242,Y,2,24,24,23,0
9568243,Y,2,27,27,24,0
9568244,Y,2,14,14,12,0
9568369,Y,2,9,9,7,0
9568370,Y,2,17,17,15,0
9568489,Y,2,14,14,9,0
9568490,Y,2,7,7,4,0
9568491,Y,2,6,6,5,0
9568747,Y,2,92,92,90,0
9568748,Y,2,26,26,24,0
9568749,Y,2,13,13,12,0
9568998,Y,2,13,13,10,0
9568999,Y,2,14,14,11,0
9569000,Y,2,13,13,11,0
9569247,Y,2,16,16,12,0
9569248,Y,2,10,10,2,0
9569373,Y,2,22,22,19,0
9569374,Y,2,17,17,13,0
9569375,Y,2,17,17,14,0
9569747,Y,2,83,83,82,0
9569748,Y,2,9,9,8,0
9569749,Y,2,14,14,12,0
9569874,Y,2,24,24,22,0
9569875,Y,2,30,30,21,0
9569876,Y,2,8,8,6,0
9570001,Y,2,32,32,23,0
9570002,Y,2,10,10,2,0
9570003,Y,2,5,5,3,0
9570255,Y,2,22,22,19,0
9570256,Y,2,13,13,9,0
9570257,Y,2,4,4,3,0
9570383,Y,2,22,22,15,0
9570384,Y,2,17,17,6,0
9570510,Y,2,50,50,43,0
9570511,Y,2,35,35,35,0
9570636,Y,2,41,41,39,0
9570637,Y,2,30,30,27,0
9570638,Y,2,24,24,23,0
9570763,Y,2,42,42,37,0
9570764,Y,2,23,23,18,0
9570765,Y,2,10,10,8,0
9570890,Y,2,14,14,12,0
9570891,Y,2,16,16,15,0
9570892,Y,2,9,9,6,0
9571017,Y,2,4,4,2,0
9571018,Y,2,13,13,5,0
9571019,Y,2,2,2,0,0
9571272,Y,2,8,8,5,0
9571273,Y,2,6,6,3,0
9571393,Y,2,7,7,3,0
9571518,Y,2,96,96,94,0
9571519,Y,2,11,11,6,0
9571520,Y,2,10,10,7,0
9571646,Y,2,15,15,7,0
9571647,Y,2,11,11,3,0
9571772,Y,2,96,96,94,0
9571773,Y,2,10,10,4,0
9571774,Y,2,6,6,4,0
9571900,Y,2,15,15,11,0
9571901,Y,2,11,11,9,0
9572020,Y,2,6,6,4,0
9572146,Y,2,6,6,2,0
9572147,Y,2,15,15,13,0
9572148,Y,2,5,5,3,0
9572223,Y,2,39,39,37,0
9572325,Y,2,68,68,66,0
9572326,Y,2,19,19,16,0
9572327,Y,2,15,15,13,0
9572436,Y,2,45,45,42,0
9572437,Y,2,8,8,5,0
9572438,Y,2,19,19,17,0
9572513,Y,2,27,27,22,0
9572514,Y,2,20,20,14,0
9572588,Y,2,31,31,29,0
9572589,Y,2,17,17,14,0
9572590,Y,2,20,20,18,0
9572716,Y,2,9,9,6,0
9572717,Y,2,13,13,4,0
9572969,Y,2,103,103,95,0
9572970,Y,2,13,13,7,0
9572971,Y,2,4,4,1,0
9573097,Y,2,9,9,7,0
9573098,Y,2,10,10,7,0
9573224,Y,2,9,9,5,0
9573225,Y,2,10,10,2,0
9573299,Y,2,10,10,5,0
9573300,Y,2,4,4,2,0
9573376,Y,2,105,105,100,0
9573377,Y,2,10,10,2,0
9573503,Y,2,3,3,2,0
9573504,Y,2,8,8,6,0
9573684,Y,2,12,12,7,0
9573685,Y,2,4,4,3,0
9573821,Y,2,16,16,12,0
9573822,Y,2,5,5,3,0
9573931,Y,2,11,11,9,0
9573932,Y,2,4,4,3,0
9573946,Y,2,106,106,99,0
9574060,Y,2,15,15,11,0
9574061,Y,2,11,11,5,0
9574062,Y,2,5,5,4,0
9574262,Y,2,18,18,16,0
9574263,Y,2,15,15,11,0
9574264,Y,2,8,8,6,0
9574390,Y,2,15,15,9,0
9574391,Y,2,7,7,1,0
9574535,Y,2,26,26,21,0
9574536,Y,2,9,9,5,0
9574661,Y,2,16,16,13,0
9574662,Y,2,8,8,5,0
9574663,Y,2,11,11,9,0
9574864,Y,2,12,12,8,0
9574865,Y,2,4,4,2,0
9574990,Y,2,35,35,33,0
9574991,Y,2,3,3,0,0
9574992,Y,2,10,10,9,0
9575119,Y,2,14,14,12,0
9575246,Y,2,1,1,0,0
9575371,Y,2,26,26,22,0
9575372,Y,2,30,30,25,0
9575373,Y,2,20,20,17,0
9575499,Y,2,32,32,31,0
9575500,Y,2,17,17,15,0
9575625,Y,2,22,22,20,0
9575626,Y,2,22,22,20,0
9575627,Y,2,6,6,4,0
9575864,Y,2,8,8,6,0
9576000,Y,2,17,17,15,0
9576001,Y,2,32,32,28,0
9576127,Y,2,17,17,14,0
9576128,Y,2,25,25,21,0
9576253,Y,2,69,69,66,0
9576254,Y,2,17,17,15,0
9576255,Y,2,22,22,20,0
9576380,Y,2,19,19,12,0
9576381,Y,2,24,24,20,0
9576382,Y,2,23,23,20,0
9576634,Y,2,18,18,15,0
9576635,Y,2,22,22,9,0
9576636,Y,2,22,22,14,0
9576871,Y,2,26,26,24,0
9576872,Y,2,13,13,10,0
9576997,Y,2,19,19,17,0
9576998,Y,2,10,10,7,0
9576999,Y,2,12,12,11,0
9577125,Y,2,108,108,100,0
9577126,Y,2,19,19,15,0
9577246,Y,2,23,23,20,0
9577247,Y,2,17,17,12,0
9577248,Y,2,14,14,12,0
9577495,Y,2,18,18,13,0
9577496,Y,2,12,12,10,0
9577497,Y,2,14,14,12,0
9577622,Y,2,20,20,16,0
9577623,Y,2,32,32,28,0
9577624,Y,2,19,19,17,0
9577743,Y,2,9,9,3,0
9577744,Y,2,10,10,4,0
9577869,Y,2,85,85,82,0
9577870,Y,2,31,31,25,0
9577871,Y,2,21,21,19,0
9577996,Y,2,82,82,80,0
9577997,Y,2,23,23,17,0
9577998,Y,2,16,16,14,0
9578129,Y,2,50,50,47,0
9578130,Y,2,23,23,20,0
9578131,Y,2,8,8,6,0
9578250,Y,2,24,24,16,0
9578251,Y,2,16,16,7,0
9578477,Y,2,26,26,21,0
9578478,Y,2,20,20,17,0
9578598,Y,2,92,92,90,0
9578599,Y,2,20,20,18,0
9578600,Y,2,22,22,20,0
9578720,Y,2,29,29,27,0
9578721,Y,2,10,10,5,0
9578722,Y,2,12,12,11,0
9578971,Y,2,79,79,78,0
9578972,Y,2,85,85,83,0
9578973,Y,2,85,85,83,0
9579083,Y,2,7,7,1,0
9579208,Y,2,12,12,8,0
9579209,Y,2,4,4,0,0
9579588,Y,2,104,104,99,0
9579589,Y,2,102,102,100,0
9579590,Y,2,6,6,5,0
9579715,Y,2,18,18,16,0
9579716,Y,2,31,31,22,0
9579717,Y,2,26,26,24,0
9579833,Y,2,24,24,18,0
9579834,Y,2,7,7,5,0
9579848,Y,2,106,106,99,0
9579953,Y,2,26,26,22,0
9579954,Y,2,2,2,1,0
9580079,Y,2,12,12,6,0
9580080,Y,2,9,9,0,0
9580189,Y,2,91,91,90,0
9580190,Y,2,18,18,13,0
9580191,Y,2,12,12,10,0
9580300,Y,2,34,34,32,0
9580301,Y,2,18,18,12,0
9580302,Y,2,16,16,15,0
9580427,Y,2,31,31,24,0
9580428,Y,2,35,35,28,0
9580429,Y,2,24,24,23,0
9580554,Y,2,18,18,13,0
9580555,Y,2,10,10,8,0
9580556,Y,2,11,11,9,0
9580682,Y,2,21,21,14,0
9580683,Y,2,10,10,1,0
9580936,Y,2,21,21,17,0
9580937,Y,2,19,19,14,0
9581062,Y,2,19,19,19,0
9581063,Y,2,18,18,16,0
9581064,Y,2,8,8,6,0
9581306,Y,2,20,20,18,0
9581307,Y,2,41,41,38,0
9581308,Y,2,17,17,13,0
9581309,Y,2,17,17,15,0
9581310,Y,2,9,9,8,0
9581559,Y,2,44,44,42,0
9581560,Y,2,31,31,28,0
9581561,Y,2,44,44,36,0
9581562,Y,2,23,23,17,0
9581563,Y,2,27,27,26,0
9581564,Y,2,12,12,11,0
9581807,Y,2,34,34,31,0
9581809,Y,2,23,23,15,0
9581811,Y,2,26,26,21,0
9581945,Y,2,23,23,17,0
9581946,Y,2,31,31,22,0
9582034,Y,2,47,47,43,0
9582035,Y,2,19,19,12,0
9582161,Y,2,10,10,2,0
9582162,Y,2,23,23,15,0
9582287,Y,2,35,35,32,0
9582288,Y,2,14,14,12,0
9582289,Y,2,39,39,36,0
9582377,Y,2,39,39,31,0
9582378,Y,2,38,38,36,0
9582379,Y,2,20,20,11,0
9582504,Y,2,14,14,10,0
9582505,Y,2,27,27,25,0
9582506,Y,2,23,23,15,0
9582631,Y,2,38,38,33,0
9582632,Y,2,21,21,14,0
9582633,Y,2,21,21,19,0
9582759,Y,2,17,17,13,0
9582760,Y,2,12,12,3,0
9582885,Y,2,14,14,12,0
9582886,Y,2,9,9,6,0
9582887,Y,2,3,3,2,0
9583012,Y,2,13,13,10,0
9583013,Y,2,12,12,7,0
9583014,Y,2,15,15,12,0
9583139,Y,2,4,4,4,0
9583140,Y,2,15,15,14,0
9583141,Y,2,8,8,6,0
9583267,Y,2,13,13,7,0
9583268,Y,2,15,15,7,0
9583393,Y,2,21,21,19,0
9583394,Y,2,7,7,5,0
9583395,Y,2,11,11,8,0
9583545,Y,2,13,13,6,0
9583546,Y,2,13,13,9,0
9583631,Y,2,26,26,23,0
9583712,Y,2,47,47,45,0
9583713,Y,2,37,37,32,0
9583836,Y,2,16,16,10,0
9583837,Y,2,22,22,14,0
9584080,Y,2,40,40,34,0
9584081,Y,2,44,44,41,0
9584082,Y,2,44,44,41,0
9584206,Y,2,25,25,20,0
9584207,Y,2,6,6,4,0
9584328,Y,2,30,30,25,0
9584329,Y,2,30,30,25,0
9584330,Y,2,27,27,26,0
9584455,Y,2,31,31,24,0
9584456,Y,2,42,42,39,0
9584457,Y,2,15,15,13,0
9584582,Y,2,35,35,33,0
9584583,Y,2,18,18,16,0
9584584,Y,2,12,12,11,0
9584709,Y,2,43,43,40,0
9584710,Y,2,25,25,19,0
9584711,Y,2,24,24,22,0
9584837,Y,2,22,22,18,0
9584838,Y,2,7,7,3,0
9584963,Y,2,33,33,31,0
9584964,Y,2,18,18,15,0
9584965,Y,2,24,24,21,0
9585090,Y,2,24,24,19,0
9585091,Y,2,34,34,28,0
9585092,Y,2,13,13,11,0
9585382,Y,2,20,20,19,0
9585383,Y,2,5,5,3,0
9585508,Y,2,41,41,39,0
9585509,Y,2,31,31,28,0
9585510,Y,2,33,33,30,0
9585635,Y,2,2,2,1,0
9585636,Y,2,9,9,2,0
9585637,Y,2,3,3,1,0
9585762,Y,2,22,22,20,0
9585763,Y,2,14,14,10,0
9585764,Y,2,12,12,10,0
9585890,Y,2,5,5,2,0
9585891,Y,2,8,8,1,0
9585965,Y,2,2,2,0,0
9585966,Y,2,15,15,2,0
9586088,Y,2,18,18,16,0
9586089,Y,2,13,13,12,0
9586090,Y,2,3,3,1,0
9586222,Y,2,5,5,3,0
9586223,Y,2,8,8,4,0
9586224,Y,2,4,4,1,0
9586350,Y,2,3,3,0,0
9586351,Y,2,9,9,8,0
9586477,Y,2,20,20,13,0
9586478,Y,2,12,12,10,0
9586603,Y,2,15,15,10,0
9586604,Y,2,6,6,3,0
9586605,Y,2,6,6,3,0
9586679,Y,2,2,2,0,0
9586680,Y,2,7,7,0,0
9587011,Y,2,5,5,3,0
9587012,Y,2,9,9,6,0
9587186,Y,2,8,8,2,0
9587187,Y,2,5,5,3,0
9587290,Y,2,9,9,6,0
9587291,Y,2,16,16,14,0
9587292,Y,2,10,10,8,0
9587418,Y,2,23,23,18,0
9587419,Y,2,24,24,22,0
9587682,Y,2,20,20,17,0
9587683,Y,2,13,13,9,0
9587684,Y,2,11,11,8,0
9587809,Y,2,17,17,15,0
9587810,Y,2,19,19,13,0
9587811,Y,2,8,8,6,0
9587936,Y,2,17,17,17,0
9587937,Y,2,28,28,23,0
9587938,Y,2,10,10,7,0
9588179,Y,2,18,18,15,0
9588180,Y,2,1,1,0,0
9588181,Y,2,21,21,17,0
9588182,Y,2,3,3,1,0
9588183,Y,2,2,2,0,0
9588184,Y,2,5,5,3,0
9588317,Y,2,15,15,11,0
