9543882,B6,675,JFK,LAX,1345852800,1345926540,1345948740,1345926540,1345948740,1345852800,1345912140,1345923540,1345912140,1345923540,0,0,0,130,130,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0
9744018,B6,153,JFK,MCO,1345852800,1345926600,1345937460,1345926600,1345937460,1345852800,1345912200,1345923060,1345912200,1345923060,0,0,0,5,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
9528742,B6,471,BOS,SJC,1345852800,1345926900,1345950000,1345926900,1345950000,1345852800,1345912500,1345924800,1345912500,1345924800,0,0,0,150,150,17,133,0,0,0,0,0,0,0,0,0,0,0,0,0
9528616,B6,467,BOS,RSW,1345852800,1345927500,1345939380,1345927500,1345939380,1345852800,1345913100,1345924980,1345913100,1345924980,0,0,0,150,150,18,132,0,0,0,0,0,0,0,0,0,0,0,0,0
9497290,B6,15,JFK,FLL,1345852800,1345928400,1345940280,1345928400,1345940280,1345852800,1345914000,1345925880,1345914000,1345925880,0,0,0,106,106,35,71,0,0,0,0,0,0,0,0,0,0,0,0,0
9526270,B6,419,BOS,LGB,1345852800,1345928520,1345951080,1345928520,1345951080,1345852800,1345914120,1345925880,1345914120,1345925880,0,0,0,150,150,30,120,0,0,0,0,0,0,1,0,0,0,0,0,0
9538984,B6,618,JFK,PWM,1345852800,1345928880,1345934460,1345928880,1345934460,1345852800,1345914480,1345920060,1345914480,1345920060,0,0,0,79,79,11,68,0,0,0,0,0,0,0,0,0,0,0,0,0
9533189,B6,547,EWR,PBI,1345852800,1345929600,1345939740,1345929600,1345939740,1345852800,1345915200,1345925340,1345915200,1345925340,0,0,0,127,127,5,122,0,0,0,0,0,0,0,0,0,0,0,0,0
9526397,B6,421,BOS,PBI,1345852800,1345929900,1345940940,1345929900,1345940940,1345852800,1345915500,1345926540,1345915500,1345926540,0,0,0,150,150,24,126,0,0,0,0,0,0,0,0,0,0,0,0,0
9500650,B6,44,JFK,BTV,1345852800,1345930740,1345936260,1345930740,1345936260,1345852800,1345916340,1345921860,1345916340,1345921860,0,0,0,100,100,11,89,0,0,0,0,0,0,0,0,0,0,0,0,0
9561983,B6,925,BOS,ORD,1345852800,1345930800,1345940400,1345930800,1345940400,1345852800,1345916400,1345922400,1345916400,1345922400,0,0,0,81,81,12,69,0,0,0,0,0,0,0,0,0,0,0,0,0
9496830,B6,9,JFK,MCO,1345852800,1345930800,1345941600,1345930800,1345941600,1345852800,1345916400,1345927200,1345916400,1345927200,0,0,0,125,125,15,110,0,0,0,0,0,0,0,1,1,1,0,0,0
9566576,B6,1017,BOS,JFK,1345852800,1345931700,1345936860,1345931700,1345936860,1345852800,1345917300,1345922460,1345917300,1345922460,0,0,0,85,85,14,71,0,0,0,0,0,0,0,0,0,0,0,0,0
9666677,B6,693,BOS,DCA,1345852800,1345931700,1345937460,1345931700,1345937460,1345852800,1345917300,1345923060,1345917300,1345923060,0,0,0,78,78,14,64,0,0,0,0,0,0,0,0,0,2,0,0,0
9645299,B6,391,LGA,MCO,1345852800,1345931940,1345942020,1345931940,1345942020,1345852800,1345917540,1345927620,1345917540,1345927620,0,0,0,143,143,38,105,0,0,0,0,0,0,0,0,1,0,0,0,0
